"dog_id","dog_id_cohort","cohort","elab_id","run_order","prep_batch","run","DOC","DOB","age","weight_at_DOC","lifestage_at_DOC","size_at_DOC","sex","sterilization_status","pure_or_mixed","breed_1","breed_2","graded_hemolysis","elapse_DOC_LOG","serum_temp","hours_fasting","Division","state","st_zip","complete_survey_pull","diet_survey","comprehensive_diet_complete","DRdiet_survey","BCS","SampleID","SampleName","elab_idX"
52881,"52881_precision_1_arm_1","Precision 1",15157420,10,4,2,"2021-11-08","2012-12-25",8.85850991114149,30.84428116,"Mature","Medium",1,1,1,11,NA,0,25.9591666666667,17.6,13,"Division 9: Pacific","WA",98312,"HLES","HLES diet",NA,"HLES",5,"X10","52881_","X15157420"
52942,"52942_precision_1_arm_1","Precision 1",14211724,24,2,1,"2021-08-17","2012-09-13",8.91319207108681,33.56583538,"Mature","Large",1,0,1,153,NA,0,47.1466666666667,22.9,15,"Division 8: Mountain","AZ",85650,"HLES","HLES diet",NA,"HLES",6.5,"X24","52942_","X14211724"
53027,"53027_precision_1_arm_1","Precision 1",15375304,31,4,2,"2021-12-01","2019-01-08",2.89268626110731,27.2155422,"Young","Standard",1,1,2,68,999,0,25.4616666666667,14.1,15,"Division 9: Pacific","WA",98036,"FUP1","FUP1 diet","FUP2","FUP1",5,"X31","53027_","X15375304"
53234,"53234_precision_1_arm_1","Precision 1",22450067,297,29,5,"2023-04-13","2015-04-15",7.9835953520164,8.663614267,"Mature","Toy",1,1,2,161,81,0,28.4980555555556,18.6,14,"Division 2: Middle Atlantic","NJ",7704,"FUP2","FUP2 comp","FUP2","FUP2",5,"X297","53234_","X22450067"
53545,"53545_precision_1_arm_1","Precision 1",19490592,251,20,4,"2022-10-24","2019-03-28",3.57074504442925,15.42214058,"Mature","Medium",1,1,1,27,NA,0,21.5713888888889,15.9,18,"Division 3: East North Central","IL",60302,"FUP1","FUP1 diet","FUP2","FUP1",6,"X251","53545_","X19490592"
53590,"53590_precision_1_arm_1","Precision 1",16759414,46,9,3,"2022-03-31","2011-04-18",10.9364319890636,19.05087954,"Mature","Medium",1,1,1,46,NA,0,86.7772222222222,21.3,17,"Division 9: Pacific","WA",98338,"HLES","HLES diet","FUP2","HLES",3,"X46","53590_","X16759414"
54174,"54174_precision_1_arm_1","Precision 1",14216575,26,2,1,"2021-08-19","2013-04-06",8.35816814764183,10.704779932,"Mature","Toy",1,1,1,267,NA,0,26.0855555555556,20.8,14,"Division 3: East North Central","OH",44511,"HLES","HLES diet","FUP2","HLES",6,"X26","54174_","X14216575"
54218,"54218_precision_1_arm_1","Precision 1",16023055,103,6,2,"2022-02-01","2015-09-25",6.34597858282069,24.94758035,"Mature","Medium",0,1,1,16,NA,0,26.245,15.1,13,"Division 5: South Atlantic","VA",23930,"FUP1","FUP1 diet","FUP2","FUP1",7,"X103","54218_","X16023055"
54857,"54857_precision_1_arm_1","Precision 1",14906570,15,4,2,"2021-10-19","2010-06-09",11.3465481886535,27.2155422,"Senior","Standard",1,1,2,46,153,0,29.1977777777778,16.4,14,"Division 4: West North Central","MN",55116,"FUP1","FUP1 diet",NA,"FUP1",6,"X15","54857_","X14906570"
54872,"54872_precision_1_arm_1","Precision 1",14681221,1,4,2,"2021-09-27","2016-11-19",4.84745955798587,28.57631931,"Mature","Medium",0,1,2,11,999,0,72.6438888888889,17.8,17,"Division 3: East North Central","OH",43119,"HLES","HLES diet","FUP2","HLES",5,"X1","54872_","X14681221"
54881,"54881_precision_1_arm_1","Precision 1",16179577,156,7,2,"2022-02-15","2012-10-13",9.32889040783778,29.93709642,"Mature","Large",0,1,1,120,NA,1,29.1438888888889,13.1,15,"Division 5: South Atlantic","NC",27516,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X156","54881_","X16179577"
54903,"54903_precision_1_arm_1","Precision 1",14496172,62,3,1,"2021-09-09","2018-11-15",2.81328320802005,43.09127515,"Young","Giant",1,1,2,153,261,0,23.9055555555556,18.4,16,"Division 9: Pacific","WA",98382,"HLES","HLES diet","FUP2","HLES",NA,"X62","54903_","X14496172"
55062,"55062_precision_1_arm_1","Precision 1",14492572,78,3,1,"2021-09-09","2014-02-04",7.58430166324903,27.759853044,"Mature","Standard",1,1,2,114,82,1,27.2113888888889,22.8,16,"Division 5: South Atlantic","GA",30135,"HLES","HLES diet","FUP3","HLES",5,"X78","55062_","X14492572"
55082,"55082_precision_1_arm_1","Precision 1",18396230,103,16,4,"2022-07-28","2014-04-05",8.30075187969925,43.09127515,"Mature","Giant",1,1,1,61,NA,0,22.9219444444444,23.4,14,"Division 1: New England","CT",6807,"FUP1","FUP1 diet","FUP2","FUP1",6,"X103","55082_","X18396230"
55370,"55370_precision_1_arm_1","Precision 1",15217468,21,4,2,"2021-11-15","2018-06-30",3.37400318979266,4.98951607,"Young","Toy",0,1,1,38,NA,0,28.1830555555556,22.1,17,"Division 5: South Atlantic","FL",33432,"HLES","HLES diet","FUP2","HLES",5,"X21","55370_","X15217468"
55396,"55396_precision_1_arm_1","Precision 1",15175180,30,4,2,"2021-11-09","2016-10-08",5.08008658008658,32.65865064,"Mature","Large",0,1,2,114,153,0,24.44,20.7,16,"Division 9: Pacific","WA",98034,"FUP1","FUP1 diet","FUP2","FUP1",5,"X30","55396_","X15175180"
55566,"55566_precision_1_arm_1","Precision 1",14390227,74,3,1,"2021-08-30","2019-02-15",2.53440419229893,5.44310844,"Young","Toy",0,1,2,74,141,0,48.0341666666667,26.4,13,"Division 9: Pacific","WA",98685,"HLES","HLES diet","FUP2","HLES",5,"X74","55566_","X14390227"
55585,"55585_precision_1_arm_1","Precision 1",18760553,176,18,4,"2022-08-29","2017-04-15",5.36431989063568,19.277675725,"Mature","Standard",0,1,1,195,NA,0,24.6897222222222,21.9,13,"Division 7: West South Central","TX",78602,"FUP1","FUP1 diet","FUP2","FUP1",5,"X176","55585_","X18760553"
55684,"55684_precision_1_arm_1","Precision 1",13802176,15,1,1,"2021-07-23","2019-06-11",2.11346548188653,17.23651006,"Young","Medium",1,1,2,195,120,0,73.7433333333333,26.2,17,"Division 5: South Atlantic","VA",22182,"HLES","HLES diet","FUP2","HLES",NA,"X15","55684_","X13802176"
55792,"55792_precision_1_arm_1","Precision 1",15518350,11,4,2,"2021-12-13","2011-09-27",10.1983367509683,67.13167076,"Senior","Giant",1,1,1,62,NA,0,21.5458333333333,10.8,18,"Division 9: Pacific","WA",98117,"FUP1","FUP1 diet",NA,"FUP1",4.5,"X11","55792_","X15518350"
55797,"55797_precision_1_arm_1","Precision 1",14179216,25,2,1,"2021-08-17","2019-03-07",2.44417862838915,15.87573295,"Young","Medium",1,0,1,268,NA,0,23.6766666666667,20.9,12,"Division 8: Mountain","CO",80207,"FUP1","FUP1 diet",NA,"FUP1",NA,"X25","55797_","X14179216"
55853,"55853_precision_1_arm_1","Precision 1",13886380,16,1,1,"2021-07-28","2017-01-23",4.50296195033037,65.77089365,"Mature","Giant",1,0,1,187,NA,0,26.1775,24.3,14,"Division 4: West North Central","MO",63341,"HLES","HLES diet","FUP2","HLES",NA,"X16","55853_","X13886380"
56211,"56211_precision_1_arm_1","Precision 1",22043093,245,28,5,"2023-03-22","2017-01-14",6.17350193665983,35.108049438,"Mature","Large",0,1,2,11,999,0,27.9619444444444,21.1,13,"Division 6: East South Central","AL",35243,"FUP1","FUP1 diet",NA,"FUP1",8,"X245","56211_","X22043093"
56352,"56352_precision_1_arm_1","Precision 1",19316640,254,20,4,"2022-10-07","2016-06-23",6.28024606971975,58.604134204,"Mature","Giant",0,1,1,173,NA,2,110.779444444444,21.7,10,"Division 9: Pacific","WA",98031,"FUP1","FUP2 comp","FUP2","FUP1",5,"X254","56352_","X19316640"
56463,"56463_precision_1_arm_1","Precision 1",15983932,117,6,2,"2022-01-27","2011-11-05",10.2147413989519,45.359237,"Senior","Giant",0,1,2,92,214,1,24.6761111111111,8.9,0,"Division 2: Middle Atlantic","NJ",7885,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X117","56463_","X15983932"
56728,"56728_precision_1_arm_1","Precision 1",18257933,55,15,4,"2022-07-20","2013-03-28",9.2987012987013,37.285292814,"Mature","Large",0,1,2,153,123,3,25.6094444444444,23.2,13,"Division 7: West South Central","TX",77099,"FUP1","FUP1 diet","FUP2","FUP1",5,"X55","56728_","X18257933"
56757,"56757_precision_1_arm_1","Precision 1",19213884,271,20,4,"2022-10-03","2014-04-05",8.48393711551606,3.17514659,"Mature","Toy",0,1,2,276,999,2,32.7488888888889,16.6,14,"Division 5: South Atlantic","VA",23221,"FUP2","FUP2 comp","FUP2","FUP2",NA,"X271","56757_","X19213884"
56828,"56828_precision_1_arm_1","Precision 1",21123748,97,24,5,"2023-01-30","2017-08-05",5.4792663476874,49.532286804,"Mature","Giant",1,1,1,150,NA,0,25.6197222222222,12.3,16,"Division 9: Pacific","WA",98110,"HLES","HLES diet",NA,"HLES",5,"X97","56828_","X21123748"
56990,"56990_precision_1_arm_1","Precision 1",16258234,19,8,3,"2022-02-22","2017-01-16",5.09364319890636,19.05087954,"Mature","Medium",0,1,2,153,999,0,28.8886111111111,17.8,0,"Division 3: East North Central","WI",53402,"FUP1","FUP1 diet","FUP3","FUP1",5,"X19","56990_","X16258234"
57262,"57262_precision_1_arm_1","Precision 1",18322052,119,16,4,"2022-07-25","2015-10-17",6.76144907723855,7.71107029,"Mature","Toy",0,1,2,195,168,0,23.9505555555556,25,24,"Division 1: New England","VT",5602,"HLES","HLES diet",NA,"HLES",NA,"X119","57262_","X18322052"
57351,"57351_precision_1_arm_1","Precision 1",16906838,90,10,3,"2022-04-12","2019-03-10",3.08669400774664,10.88621688,"Young","Medium",1,1,1,195,NA,1,48.1633333333333,15.6,17,"Division 2: Middle Atlantic","PA",17603,"HLES","HLES diet","FUP2","HLES",NA,"X90","57351_","X16906838"
57354,"57354_precision_1_arm_1","Precision 1",18655886,130,17,4,"2022-08-18","2009-11-18",12.7298929141034,25.85476509,"Senior","Standard",1,1,2,51,78,0,25.8655555555556,21.5,15,"Division 7: West South Central","TX",78633,"FUP1","FUP1 diet","FUP2","FUP1",5.5,"X130","57354_","X18655886"
57456,"57456_precision_1_arm_1","Precision 1",16895105,104,10,3,"2022-04-12","2017-12-09",4.33344725449989,33.56583538,"Mature","Standard",0,1,1,32,NA,0,25.6088888888889,19.7,16,"Division 3: East North Central","MI",49009,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X104","57456_","X16895105"
57669,"57669_precision_1_arm_1","Precision 1",18461075,88,16,4,"2022-08-03","2016-06-02",6.15994531784005,14.96854821,"Mature","Medium",0,1,2,23,999,2,26.215,22.4,15,"Division 7: West South Central","TX",77061,"HLES","HLES diet","FUP1","HLES",5,"X88","57669_","X18461075"
57682,"57682_precision_1_arm_1","Precision 1",16035070,94,6,2,"2022-02-02","2012-04-15",9.78822055137845,34.47302012,"Senior","Giant",0,1,1,50,NA,0,54.6758333333333,8.6,14,"Division 1: New England","VT",5143,"FUP1","FUP1 diet","FUP2","FUP1",5,"X94","57682_","X16035070"
57719,"57719_precision_1_arm_1","Precision 1",18264182,56,15,4,"2022-07-20","2018-05-11",4.18591934381408,33.56583538,"Mature","Large",0,1,1,212,NA,0,25.5608333333333,23,10,"Division 1: New England","MA",2465,"FUP1","FUP1 diet","FUP2","FUP1",5,"X56","57719_","X18264182"
58052,"58052_precision_1_arm_1","Precision 1",16455673,21,8,3,"2022-03-09","2017-05-18",4.80120756436546,26.30835746,"Mature","Standard",1,1,2,46,18,1,29.5508333333333,10.1,13,"Division 8: Mountain","ID",83336,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X21","58052_","X16455673"
58409,"58409_precision_1_arm_1","Precision 1",17264129,168,12,3,"2022-05-11","2017-01-07",5.33139667350194,34.47302012,"Mature","Large",0,1,2,27,114,1,25.0013888888889,22.4,13,"Division 5: South Atlantic","GA",30306,"FUP1","FUP1 diet","FUP2","FUP1",7,"X168","58409_","X17264129"
58474,"58474_precision_1_arm_1","Precision 1",17720435,239,13,3,"2022-06-08","2017-10-09",4.65618591934381,6.80388555,"Mature","Toy",1,1,2,179,276,0,27.1972222222222,22.9,12,"Division 2: Middle Atlantic","PA",19422,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X239","58474_","X17720435"
58489,"58489_precision_1_arm_1","Precision 1",16949921,114,10,3,"2022-04-18","2019-03-20",3.07587149692413,37.19457434,"Young","Large",1,0,2,32,114,0,23.7811111111111,15,16,"Division 8: Mountain","MT",59833,"FUP1","FUP1 diet","FUP2","FUP1",5,"X114","58489_","X16949921"
58516,"58516_precision_1_arm_1","Precision 1",20423669,70,23,5,"2022-12-14","2016-01-12",6.91182501708818,29.93709642,"Mature","Standard",0,1,2,153,11,0,121.36,7.1,3,"Division 5: South Atlantic","NC",27516,"FUP2","FUP1 diet","FUP2","FUP1",5,"X70","58516_","X20423669"
58595,"58595_precision_1_arm_1","Precision 1",16329964,20,8,3,"2022-03-01","2019-05-04",2.82171337434495,35.83379723,"Young","Large",0,1,1,5,NA,1,27.3911111111111,17.2,20,"Division 5: South Atlantic","NC",28326,"FUP1","FUP1 diet","FUP3","FUP1",NA,"X20","58595_","X16329964"
58787,"58787_precision_1_arm_1","Precision 1",17962628,28,14,4,"2022-06-28","2012-03-13",10.2775119617225,19.95806428,"Mature","Medium",0,1,2,195,18,0,27.2580555555556,21.8,14,"Division 3: East North Central","WI",53051,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X28","58787_","X17962628"
58789,"58789_precision_1_arm_1","Precision 1",16455778,24,8,3,"2022-03-09","2017-11-24",4.28161312371839,9.0718474,"Mature","Toy",0,1,2,81,195,2,32.275,11.9,12,"Division 5: South Atlantic","FL",33304,"FUP1","FUP1 diet","FUP2","FUP1",5,"X24","58789_","X16455778"
58898,"58898_precision_1_arm_1","Precision 1",16412809,37,8,3,"2022-03-08","2018-09-02",3.50797448165869,21.31884139,"Young","Standard",0,1,1,101,NA,0,27.1247222222222,14.2,13,"Division 3: East North Central","OH",43604,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X37","58898_","X16412809"
58904,"58904_precision_1_arm_1","Precision 1",16911044,87,10,3,"2022-04-14","2014-02-25",8.12018683071315,11.33980925,"Mature","Toy",1,1,1,223,NA,0,25.8125,17.1,14,"Division 8: Mountain","MT",59715,"FUP1","FUP1 diet","FUP2","FUP1",5,"X87","58904_","X16911044"
59028,"59028_precision_1_arm_1","Precision 1",16282708,71,9,3,"2022-02-24","2019-03-07",2.96650717703349,21.31884139,"Young","Standard",1,1,1,18,NA,0,29.5944444444444,9.9,13,"Division 3: East North Central","IN",46203,"FUP1","HLES diet","FUP3","HLES",5,"X71","59028_","X16282708"
59058,"59058_precision_1_arm_1","Precision 1",17730032,217,13,3,"2022-06-07","2018-03-04",4.25415812257917,18.1436948,"Mature","Medium",1,1,2,195,239,0,47.2308333333333,19.8,14,"Division 3: East North Central","MI",49525,"FUP1","FUP1 diet","FUP2","FUP1",4,"X217","59058_","X17730032"
59325,"59325_precision_1_arm_1","Precision 1",19016936,208,19,4,"2022-09-13","2019-01-09",3.67179311916154,18.688005644,"Mature","Medium",1,1,2,27,8,0,25.4083333333333,20.3,14,"Division 5: South Atlantic","NC",27613,"FUP1","FUP1 diet","FUP2","FUP1",5,"X208","59325_","X19016936"
59537,"59537_precision_1_arm_1","Precision 1",17477501,200,12,3,"2022-05-23","2019-03-20",3.17156527682844,36.559545022,"Young","Large",1,1,1,114,NA,2,23.4411111111111,20.7,17,"Division 3: East North Central","WI",53158,"HLES","HLES diet","FUP1","HLES",5,"X200","59537_","X17477501"
59573,"59573_precision_1_arm_1","Precision 1",17943905,24,14,4,"2022-06-27","2019-05-03",3.14695830485304,9.0718474,"Young","Toy",1,1,1,165,NA,2,24.9302777777778,21.4,15,"Division 5: South Atlantic","NC",27705,"HLES","HLES diet",NA,"HLES",NA,"X24","59573_","X17943905"
59674,"59674_precision_1_arm_1","Precision 1",21546156,192,26,5,"2023-02-21","2017-01-11",6.10252904989747,33.837990802,"Mature","Large",0,1,2,114,230,0,26.1963888888889,17.4,12,"Division 3: East North Central","IL",60035,"FUP2","FUP2 comp","FUP2","FUP2",6,"X192","59674_","X21546156"
59769,"59769_precision_1_arm_1","Precision 1",20355044,77,23,5,"2022-12-12","2019-07-15",3.40681248575985,28.258804651,"Mature","Large",1,1,1,153,NA,2,26.4236111111111,9.4,13,"Division 3: East North Central","WI",54201,"FUP2","FUP2 comp","FUP2","FUP2",6,"X77","59769_","X20355044"
59794,"59794_precision_1_arm_1","Precision 1",14161576,45,2,1,"2021-08-16","2019-05-28",2.21736158578264,37.19457434,"Young","Large",1,1,1,114,NA,0,26.0594444444444,13.2,15,"Division 9: Pacific","CA",92130,"HLES","HLES diet","FUP2","HLES",5,"X45","59794_","X14161576"
59840,"59840_precision_1_arm_1","Precision 1",16003117,105,6,2,"2022-01-31","2015-11-15",6.20369104579631,21.31884139,"Mature","Standard",1,1,1,16,NA,3,25.9047222222222,22.3,15,"Division 7: West South Central","TX",77009,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X105","59840_","X16003117"
59985,"59985_precision_1_arm_1","Precision 1",17076092,122,11,3,"2022-04-26","2015-04-01",7.05946684894053,6.80388555,"Mature","Toy",0,1,2,74,184,2,26.6627777777778,20.2,12,"Division 7: West South Central","TX",78723,"FUP1","FUP1 diet","FUP3","FUP1",7,"X122","59985_","X17076092"
60014,"60014_precision_1_arm_1","Precision 1",16179670,130,7,2,"2022-02-15","2017-10-26",4.3008658008658,27.2155422,"Mature","Standard",0,1,2,11,97,1,25.2602777777778,14.6,19,"Division 8: Mountain","AZ",85710,"FUP1","FUP1 diet","FUP2","FUP1",6,"X130","60014_","X16179670"
60021,"60021_precision_1_arm_1","Precision 1",16857524,92,10,3,"2022-04-08","2018-12-22",3.28901799954432,15.87573295,"Young","Medium",1,1,1,98,NA,0,73.1972222222222,11.9,14,"Division 8: Mountain","AZ",85718,"FUP1","FUP1 diet","FUP2","FUP1",6,"X92","60021_","X16857524"
60146,"60146_precision_1_arm_1","Precision 1",16480732,116,6,2,"2022-03-14","2018-12-10",3.25347459557986,19.05087954,"Young","Medium",0,1,2,230,227,0,28.9605555555556,17.6,12,"Division 2: Middle Atlantic","NY",14510,"FUP1","FUP1 diet",NA,"FUP1",5,"X116","60146_","X16480732"
60205,"60205_precision_1_arm_1","Precision 1",19411797,259,20,4,"2022-10-19","2014-06-16",8.33082706766917,37,"Mature","Standard",0,1,1,3,NA,0,25.5819444444444,12.2,16,"Division 7: West South Central","TX",77009,"FUP1","FUP1 diet","FUP2","FUP1",6,"X259","60205_","X19411797"
60290,"60290_precision_1_arm_1","Precision 1",16393375,35,8,3,"2022-03-07","2013-12-29",8.17498291182502,8.391458845,"Mature","Toy",1,1,1,226,NA,2,28.6488888888889,12.9,17,"Division 5: South Atlantic","VA",22207,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X35","60290_","X16393375"
60460,"60460_precision_1_arm_1","Precision 1",19597871,34,22,5,"2022-11-01","2016-10-12",6.04511278195489,49.44156833,"Mature","Giant",0,1,2,124,153,0,28.0716666666667,11.5,15,"Division 6: East South Central","KY",40204,"FUP2","FUP2 comp","FUP2","FUP2",6,"X34","60460_","X19597871"
60594,"60594_precision_1_arm_1","Precision 1",17029922,124,11,3,"2022-04-25","2018-06-04",3.88516746411483,15.87573295,"Mature","Medium",1,0,1,18,NA,1,23.8486111111111,13.4,15,"Division 9: Pacific","WA",98204,"FUP1","FUP1 diet","FUP2","FUP1",5,"X124","60594_","X17029922"
60674,"60674_precision_1_arm_1","Precision 1",14571376,63,3,1,"2021-09-16","2014-01-20",7.64445203918888,16.32932532,"Mature","Medium",0,1,2,18,999,1,24.2861111111111,21.9,14,"Division 5: South Atlantic","GA",30041,"FUP1","FUP1 diet","FUP2","HLES",NA,"X63","60674_","X14571376"
60752,"60752_precision_1_arm_1","Precision 1",19597964,16,22,5,"2022-11-01","2016-01-02",6.82148553201185,24.131114084,"Mature","Standard",1,1,1,61,NA,2,20.4355555555556,7.8,8,"Division 9: Pacific","CA",94707,"FUP2","FUP2 comp","FUP2","FUP2",6,"X16","60752_","X19597964"
61101,"61101_precision_1_arm_1","Precision 1",16911137,82,10,3,"2022-04-13","2017-12-20",4.30610617452723,36.2873896,"Mature","Large",1,1,2,153,195,0,43.2425,19.6,20,"Division 5: South Atlantic","MD",21210,"FUP1","FUP1 diet",NA,"FUP1",5,"X82","61101_","X16911137"
61524,"61524_precision_1_arm_1","Precision 1",19973468,69,23,5,"2022-11-22","2019-09-01",3.22089314194577,35.83379723,"Mature","Large",1,1,2,114,153,0,145.568055555556,20.1,0,"Division 9: Pacific","OR",97202,"FUP2","FUP1 diet","FUP3","FUP1",5,"X69","61524_","X19973468"
61738,"61738_precision_1_arm_1","Precision 1",16950014,84,10,3,"2022-04-18","2018-02-15",4.1639325586694,10.43262451,"Mature","Medium",1,1,1,81,NA,2,20.1488888888889,11.9,20,"Division 4: West North Central","SD",57006,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X84","61738_","X16950014"
61916,"61916_precision_1_arm_1","Precision 1",19116804,234,19,4,"2022-09-22","2019-05-09",3.36842105263158,8.708973504,"Mature","Toy",0,1,2,120,195,0,21.8394444444444,18.1,24,"Division 6: East South Central","KY",40241,"FUP2","FUP2 comp","FUP2","FUP2",5,"X234","61916_","X19116804"
61919,"61919_precision_1_arm_1","Precision 1",17643032,172,12,3,"2022-06-01","2016-05-30",5.9958988380041,19.95806428,"Mature","Medium",1,1,2,18,999,0,25.9052777777778,18.5,14,"Division 2: Middle Atlantic","NY",14534,"FUP1","FUP1 diet","FUP2","FUP1",5,"X172","61919_","X17643032"
62093,"62093_precision_1_arm_1","Precision 1",14110948,35,2,1,"2021-08-11","2019-07-15",2.07245386192755,24.94758035,"Young","Standard",0,1,2,11,153,1,20.4219444444444,22.7,16,"Division 9: Pacific","CA",94105,"HLES","HLES diet","FUP2","HLES",NA,"X35","62093_","X14110948"
62153,"62153_precision_1_arm_1","Precision 1",14111734,48,2,1,"2021-08-11","2006-12-18",14.627363864206,18.1436948,"Senior","Medium",0,1,1,239,NA,0,22.1702777777778,20.9,16,"Division 9: Pacific","CA",92117,"HLES","HLES diet",NA,"HLES",5.5,"X48","62153_","X14111734"
62360,"62360_precision_1_arm_1","Precision 1",19660127,29,22,5,"2022-11-08","2005-08-01",17.2468671679198,18.279772511,"Senior","Medium",1,1,2,18,66,0,22.1455555555556,7.8,14,"Division 9: Pacific","CA",92014,"FUP1","FUP1 diet","FUP2","FUP1",5,"X29","62360_","X19660127"
62457,"62457_precision_1_arm_1","Precision 1",18798041,191,18,4,"2022-08-31","2018-07-21",4.10663021189337,2.26796185,"Mature","Toy",1,1,1,74,NA,0,25.8763888888889,24.1,13,"Division 6: East South Central","AL",36874,"FUP1","FUP1 diet",NA,"FUP1",NA,"X191","62457_","X18798041"
62476,"62476_precision_1_arm_1","Precision 1",18444182,85,16,4,"2022-08-01","2019-06-15",3.12508544087491,34.01942775,"Young","Large",0,1,1,120,NA,0,29.1569444444444,14,12,"Division 3: East North Central","IN",47906,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X85","62476_","X18444182"
62629,"62629_precision_1_arm_1","Precision 1",17966957,39,14,4,"2022-06-27","2017-05-08",5.12918660287081,39.190380768,"Mature","Large",1,1,2,37,195,1,49.5769444444444,18.4,9,"Division 8: Mountain","CO",80126,"FUP1","FUP1 diet","FUP2","FUP1",4,"X39","62629_","X17966957"
